1846,0,0,0.000000,0.000000,0.000000,0
1864,0,0,0.000000,0.000000,0.000000,0
1882,0,0,0.000000,0.000000,0.000000,0
1900,0,0,0.000000,0.000000,0.000000,0
1918,0,0,0.000000,0.000000,0.000000,0
1937,0,0,0.000000,0.000000,0.000000,0
1955,0,0,0.000000,0.000000,0.000000,0
1974,0,0,0.000000,0.000000,0.000000,0
1992,0,0,0.000000,0.000000,0.000000,0
2012,0,0,0.000000,0.000000,0.000000,0
2030,0,0,0.000000,0.000000,0.000000,0
2048,0,0,0.000000,0.000000,0.000000,0
2066,0,0,0.000000,0.000000,0.000000,0
2085,0,0,0.000000,0.000000,0.000000,0
2103,0,0,0.000000,0.000000,0.000000,0
2121,0,0,0.000000,0.000000,0.000000,0
2140,0,0,0.000000,0.000000,0.000000,0
2158,0,0,0.000000,0.000000,0.000000,0
2176,0,0,0.000000,0.000000,0.000000,0
2194,0,0,0.000000,0.000000,0.000000,0
2212,0,0,0.000000,0.000000,0.000000,0
2230,0,0,0.000000,0.000000,0.000000,0
2250,0,0,0.000000,0.000000,0.000000,0
2268,0,0,0.000000,0.000000,0.000000,0
2286,0,0,0.000000,0.000000,0.000000,0
2305,0,0,0.000000,0.000000,0.000000,0
2323,0,0,0.000000,0.000000,0.000000,0
2341,0,0,0.000000,0.000000,0.000000,0
2359,0,0,0.000000,0.000000,0.000000,0
2377,0,0,0.000000,0.000000,0.000000,0
2395,0,0,0.000000,0.000000,0.000000,0
2414,0,0,0.000000,0.000000,0.000000,0
2432,0,0,0.000000,0.000000,0.000000,0
2451,0,0,0.000000,0.000000,0.000000,0
2470,0,0,0.000000,0.000000,0.000000,0
2490,0,0,0.000000,0.000000,0.000000,0
2508,0,0,0.000000,0.000000,0.000000,0
2526,0,0,0.000000,0.000000,0.000000,0
2545,0,0,0.000000,0.000000,0.000000,0
2563,0,0,0.000000,0.000000,0.000000,0
2581,0,0,0.000000,0.000000,0.000000,0
2599,0,0,0.000000,0.000000,0.000000,0
2617,0,0,0.000000,0.000000,0.000000,0
2635,0,0,0.000000,0.000000,0.000000,0
2654,0,0,0.000000,0.000000,0.000000,0
2672,0,0,0.000000,0.000000,0.000000,0
